1.94024358862084563307329687574002508e+00   6.37755102040816379128641837197653612e+01
6.37755102040816379128641837197653612e+01   1.94024358862084563307329687574002508e+00
3.82653061224489864700406044561455954e+01   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   3.82653061224489864700406044561455954e+01
3.97573549886489587606186400087851389e+00   9.48645061642197610743695466249493802e+00
9.48645061642197610743695466249493802e+00   3.97573549886489587606186400087851389e+00
1.13837407397063709076413097421464443e+01   4.19096209912536510774726093889697108e+01
4.19096209912536510774726093889697108e+01   1.13837407397063709076413097421464443e+01
1.25989843416938038657819085130343506e+00   6.88775510204081680395888085192595097e+01
6.88775510204081680395888085192595097e+01   1.25989843416938038657819085130343506e+00
2.02843647901270223495594172985875997e+00   2.02843647901270223495594172985875997e+00
1.70086288612866342396678012797766551e+00   2.60308204914618974845185019644000507e+01
2.60308204914618974845185019644000507e+01   1.70086288612866342396678012797766551e+00
6.63265306122449029762264961195124324e+01   6.63265306122449029762264961195124324e+01
1.85934432081870708113914303625442611e+01   7.14285714285714331029511209190065747e+01
7.14285714285714331029511209190065747e+01   1.85934432081870708113914303625442611e+01
5.80803098964610834287769888216947856e+00   1.95231153685964241455323143127762340e+01
1.95231153685964241455323143127762340e+01   5.80803098964610834287769888216947856e+00
8.47004519323390739998823854540906771e+00   6.12244897959183728495018713200182900e+01
6.12244897959183728495018713200182900e+01   8.47004519323390739998823854540906771e+00
7.11483796231648245672328372262790678e+00   7.11483796231648245672328372262790678e+00
1.70086288612866342396678012797766551e+00   1.09094182088852722075902209722335670e+01
1.09094182088852722075902209722335670e+01   1.70086288612866342396678012797766551e+00
6.53403486335187175139970848324183253e+00   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   6.53403486335187175139970848324183253e+00
1.25989843416938038657819085130343506e+00   1.85205069822898903119065202162129038e+00
1.85205069822898903119065202162129038e+00   1.25989843416938038657819085130343506e+00
6.63265306122449029762264961195124324e+01   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   6.63265306122449029762264961195124324e+01
2.23121318498244841479549661634721559e+01   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   2.23121318498244841479549661634721559e+01
1.63786796442019441862555308845277553e+00   8.57142857142857165514755604595032874e+01
8.57142857142857165514755604595032874e+01   1.63786796442019441862555308845277553e+00
2.38120804058012864248652114633369875e+00   3.82653061224489864700406044561455954e+01
3.82653061224489864700406044561455954e+01   2.38120804058012864248652114633369875e+00
1.04350956780641735075391322023206912e+01   2.60308204914618974845185019644000507e+01
2.60308204914618974845185019644000507e+01   1.04350956780641735075391322023206912e+01
3.80287743369685695830456625157294855e+00   5.61224489795918427227772465205241477e+01
5.61224489795918427227772465205241477e+01   3.80287743369685695830456625157294855e+00
1.95231153685964241455323143127762340e+01   3.38400666389004649958730769834001683e+01
3.38400666389004649958730769834001683e+01   1.95231153685964241455323143127762340e+01
3.45716130336077912278997075296181787e+00   2.60308204914618974845185019644000507e+01
2.60308204914618974845185019644000507e+01   3.45716130336077912278997075296181787e+00
1.25989843416938038657819085130343506e+00   2.73323615160349920697442644675667354e+01
2.73323615160349920697442644675667354e+01   1.25989843416938038657819085130343506e+00
3.38400666389004649958730769834001683e+01   8.21428571428571456893444505743791123e+01
8.21428571428571456893444505743791123e+01   3.38400666389004649958730769834001683e+01
3.97573549886489587606186400087851389e+00   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   3.97573549886489587606186400087851389e+00
1.25989843416938038657819085130343506e+00   1.23323858013485683077434872819721975e+01
1.23323858013485683077434872819721975e+01   1.25989843416938038657819085130343506e+00
1.09094182088852722075902209722335670e+01   8.57142857142857165514755604595032874e+01
8.57142857142857165514755604595032874e+01   1.09094182088852722075902209722335670e+01
2.96328111716638218357956837670712547e+00   7.85714285714285748272133406892549249e+01
7.85714285714285748272133406892549249e+01   2.96328111716638218357956837670712547e+00
8.57142857142857165514755604595032874e+01   8.57142857142857165514755604595032874e+01
5.80803098964610834287769888216947856e+00   1.23323858013485683077434872819721975e+01
1.23323858013485683077434872819721975e+01   5.80803098964610834287769888216947856e+00
5.35714285714285776594149341207770765e+01   8.57142857142857165514755604595032874e+01
8.57142857142857165514755604595032874e+01   5.35714285714285776594149341207770765e+01
1.25989843416938038657819085130343506e+00   4.84002582470509046484835274740634019e+00
4.84002582470509046484835274740634019e+00   1.25989843416938038657819085130343506e+00
1.25989843416938038657819085130343506e+00   5.35714285714285776594149341207770765e+01
5.35714285714285776594149341207770765e+01   1.25989843416938038657819085130343506e+00
1.39450824061403038457888855143912400e+01   2.13824596894151308138140822132401829e+01
2.13824596894151308138140822132401829e+01   1.39450824061403038457888855143912400e+01
2.32418040102338374820958501137041288e+01   5.35714285714285776594149341207770765e+01
5.35714285714285776594149341207770765e+01   2.32418040102338374820958501137041288e+01
4.37317784256559833811886118553817746e+01   6.12244897959183728495018713200182900e+01
6.12244897959183728495018713200182900e+01   4.37317784256559833811886118553817746e+01
1.25989843416938038657819085130343506e+00   8.92857142857142874136066703446274624e+01
8.92857142857142874136066703446274624e+01   1.25989843416938038657819085130343506e+00
3.80287743369685695830456625157294855e+00   1.46091339492898419837321062069845279e+01
1.46091339492898419837321062069845279e+01   3.80287743369685695830456625157294855e+00
7.11483796231648245672328372262790678e+00   4.55539358600583156849046143217938323e+01
4.55539358600583156849046143217938323e+01   7.11483796231648245672328372262790678e+00
2.86339025406080866549700269707334232e+01   2.86339025406080866549700269707334232e+01
1.52731854924393801216753268995778173e+01   5.35714285714285776594149341207770765e+01
5.35714285714285776594149341207770765e+01   1.52731854924393801216753268995778173e+01
8.57142857142857165514755604595032874e+01   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   8.57142857142857165514755604595032874e+01
1.79293916650375326734482096699509732e+01   9.28571428571428582757377802297516498e+01
9.28571428571428582757377802297516498e+01   1.79293916650375326734482096699509732e+01
3.33369125681217988798737015889814506e+00   9.28571428571428582757377802297516498e+01
9.28571428571428582757377802297516498e+01   3.33369125681217988798737015889814506e+00
1.85205069822898903119065202162129038e+00   4.73760932944606479886206167882058900e+01
4.73760932944606479886206167882058900e+01   1.85205069822898903119065202162129038e+00
2.71634102406918371397436718857977946e+00   1.04350956780641735075391322023206912e+01
1.04350956780641735075391322023206912e+01   2.71634102406918371397436718857977946e+00
9.14764880869261987162071595679964740e+00   9.14764880869261987162071595679964740e+00
1.63786796442019441862555308845277553e+00   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   1.63786796442019441862555308845277553e+00
2.73323615160349920697442644675667354e+01   9.28571428571428582757377802297516498e+01
9.28571428571428582757377802297516498e+01   2.73323615160349920697442644675667354e+01
9.14764880869261987162071595679964740e+00   1.79293916650375326734482096699509732e+01
1.79293916650375326734482096699509732e+01   9.14764880869261987162071595679964740e+00
3.33369125681217988798737015889814506e+00   6.29203357211661728189237194955104736e+00
6.29203357211661728189237194955104736e+00   3.33369125681217988798737015889814506e+00
7.50000000000000039650822308041307498e+01   9.28571428571428582757377802297516498e+01
9.28571428571428582757377802297516498e+01   7.50000000000000039650822308041307498e+01
5.32402840717559940386302581478790976e+00   6.37755102040816379128641837197653612e+01
6.37755102040816379128641837197653612e+01   5.32402840717559940386302581478790976e+00
7.45363977004583869253952242832319739e+00   3.12369845897542758254215519770667927e+01
3.12369845897542758254215519770667927e+01   7.45363977004583869253952242832319739e+00
9.48645061642197610743695466249493802e+00   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   9.48645061642197610743695466249493802e+00
1.25989843416938038657819085130343506e+00   2.23121318498244841479549661634721559e+01
2.23121318498244841479549661634721559e+01   1.25989843416938038657819085130343506e+00
2.99354435651811812401957894739001079e+01   6.37755102040816379128641837197653612e+01
6.37755102040816379128641837197653612e+01   2.99354435651811812401957894739001079e+01
2.60308204914618974845185019644000507e+01   3.82653061224489864700406044561455954e+01
3.82653061224489864700406044561455954e+01   2.60308204914618974845185019644000507e+01
4.73760932944606479886206167882058900e+01   9.64285714285714291378688901148758249e+01
9.64285714285714291378688901148758249e+01   4.73760932944606479886206167882058900e+01
1.66012885787384563975617682847643945e+01   4.19096209912536510774726093889697108e+01
4.19096209912536510774726093889697108e+01   1.66012885787384563975617682847643945e+01
1.25989843416938038657819085130343506e+00   7.85714285714285748272133406892549249e+01
7.85714285714285748272133406892549249e+01   1.25989843416938038657819085130343506e+00
1.85205069822898903119065202162129038e+00   7.45363977004583869253952242832319739e+00
7.45363977004583869253952242832319739e+00   1.85205069822898903119065202162129038e+00
7.79244157777519492835576113401848724e+00   9.28571428571428582757377802297516498e+01
9.28571428571428582757377802297516498e+01   7.79244157777519492835576113401848724e+00
1.51187812100325640794309900940299538e+00   2.46940093097198524436916600045243344e+00
2.46940093097198524436916600045243344e+00   1.51187812100325640794309900940299538e+00
1.57487304271172541328432604892788555e+00   3.51416076634735595810988394865668499e+01
3.51416076634735595810988394865668499e+01   1.57487304271172541328432604892788555e+00
2.32418040102338374820958501137041288e+01   8.21428571428571456893444505743791123e+01
8.21428571428571456893444505743791123e+01   2.32418040102338374820958501137041288e+01
1.59372370355889182596185475921711066e+01   1.59372370355889182596185475921711066e+01
1.32810308629907657078456648217979507e+01   3.25385256143273704106473144802334805e+01
3.25385256143273704106473144802334805e+01   1.32810308629907657078456648217979507e+01
9.28571428571428582757377802297516498e+01   9.28571428571428582757377802297516498e+01
3.21022121026358065318476956483447186e+00   3.21022121026358065318476956483447186e+00
7.79244157777519492835576113401848724e+00   7.50000000000000039650822308041307498e+01
7.50000000000000039650822308041307498e+01   7.79244157777519492835576113401848724e+00
5.10204081632653125960526217210300054e+01   5.10204081632653125960526217210300054e+01
5.32402840717559940386302581478790976e+00   7.79244157777519492835576113401848724e+00
7.79244157777519492835576113401848724e+00   5.32402840717559940386302581478790976e+00
4.32145162920097371157645949948964456e+00   4.55539358600583156849046143217938323e+01
4.55539358600583156849046143217938323e+01   4.32145162920097371157645949948964456e+00
1.18580632705274696076923985120593217e+01   6.88775510204081680395888085192595097e+01
6.88775510204081680395888085192595097e+01   1.18580632705274696076923985120593217e+01
5.10204081632653125960526217210300054e+01   7.14285714285714331029511209190065747e+01
7.14285714285714331029511209190065747e+01   5.10204081632653125960526217210300054e+01
3.80287743369685695830456625157294855e+00   6.88775510204081680395888085192595097e+01
6.88775510204081680395888085192595097e+01   3.80287743369685695830456625157294855e+00
5.56602969841085387337036234847869416e+00   2.60308204914618974845185019644000507e+01
2.60308204914618974845185019644000507e+01   5.56602969841085387337036234847869416e+00
1.52731854924393801216753268995778173e+01   8.21428571428571456893444505743791123e+01
8.21428571428571456893444505743791123e+01   1.52731854924393801216753268995778173e+01
7.45363977004583869253952242832319739e+00   1.09094182088852722075902209722335670e+01
1.09094182088852722075902209722335670e+01   7.45363977004583869253952242832319739e+00
1.66012885787384563975617682847643945e+01   2.60308204914618974845185019644000507e+01
2.60308204914618974845185019644000507e+01   1.66012885787384563975617682847643945e+01
1.25989843416938038657819085130343506e+00   9.64285714285714291378688901148758249e+01
9.64285714285714291378688901148758249e+01   1.25989843416938038657819085130343506e+00
1.72653401218879945355049889773576823e+01   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   1.72653401218879945355049889773576823e+01
1.25989843416938038657819085130343506e+00   9.48645061642197610743695466249493802e+00
9.48645061642197610743695466249493802e+00   1.25989843416938038657819085130343506e+00
7.50000000000000039650822308041307498e+01   7.50000000000000039650822308041307498e+01
5.35714285714285776594149341207770765e+01   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   5.35714285714285776594149341207770765e+01
2.11662936940455883683858658397749466e+00   9.28571428571428582757377802297516498e+01
9.28571428571428582757377802297516498e+01   2.11662936940455883683858658397749466e+00
3.21022121026358065318476956483447186e+00   3.25385256143273704106473144802334805e+01
3.25385256143273704106473144802334805e+01   3.21022121026358065318476956483447186e+00
2.99354435651811812401957894739001079e+01   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   2.99354435651811812401957894739001079e+01
5.08202711594034493435568928109712459e+00   9.64285714285714291378688901148758249e+01
9.64285714285714291378688901148758249e+01   5.08202711594034493435568928109712459e+00
1.25989843416938038657819085130343506e+00   3.38400666389004649958730769834001683e+01
3.38400666389004649958730769834001683e+01   1.25989843416938038657819085130343506e+00
3.12369845897542758254215519770667927e+01   5.10204081632653125960526217210300054e+01
5.10204081632653125960526217210300054e+01   3.12369845897542758254215519770667927e+01
6.12244897959183728495018713200182900e+01   9.28571428571428582757377802297516498e+01
9.28571428571428582757377802297516498e+01   6.12244897959183728495018713200182900e+01
2.29301515018827204060387629221496405e+00   2.86339025406080866549700269707334232e+01
2.86339025406080866549700269707334232e+01   2.29301515018827204060387629221496405e+00
1.85205069822898903119065202162129038e+00   3.45716130336077912278997075296181787e+00
3.45716130336077912278997075296181787e+00   1.85205069822898903119065202162129038e+00
3.38400666389004649958730769834001683e+01   3.38400666389004649958730769834001683e+01
1.23323858013485683077434872819721975e+01   9.64285714285714291378688901148758249e+01
9.64285714285714291378688901148758249e+01   1.23323858013485683077434872819721975e+01
7.45363977004583869253952242832319739e+00   2.32418040102338374820958501137041288e+01
2.32418040102338374820958501137041288e+01   7.45363977004583869253952242832319739e+00
1.04350956780641735075391322023206912e+01   5.10204081632653125960526217210300054e+01
5.10204081632653125960526217210300054e+01   1.04350956780641735075391322023206912e+01
9.64285714285714291378688901148758249e+01   1.00000000000000000000000000000000000e+02
1.00000000000000000000000000000000000e+02   9.64285714285714291378688901148758249e+01
8.80884700096326363580447725110435832e+00   3.82653061224489864700406044561455954e+01
3.82653061224489864700406044561455954e+01   8.80884700096326363580447725110435832e+00
1.51187812100325640794309900940299538e+00   5.86734693877551077861395589202712189e+01
5.86734693877551077861395589202712189e+01   1.51187812100325640794309900940299538e+00
1.63786796442019441862555308845277553e+00   7.14285714285714331029511209190065747e+01
7.14285714285714331029511209190065747e+01   1.63786796442019441862555308845277553e+00
4.00874635568513187737566069225576531e+01   7.50000000000000039650822308041307498e+01
7.50000000000000039650822308041307498e+01   4.00874635568513187737566069225576531e+01
