   2.24000000E-01	   7.76592248E-02	   4.08469352E-04	   8.56774878E-02	   2.88738686E-04
   2.28000000E-01	   7.48878273E-02	   3.77974655E-04	   8.27478211E-02	   2.76602583E-04
   2.32000000E-01	   7.21098127E-02	   4.11700155E-04	   7.97565745E-02	   2.76996720E-04
   2.36000000E-01	   6.93150895E-02	   4.41216016E-04	   7.69476651E-02	   2.84290694E-04
   2.40000000E-01	   6.65429326E-02	   4.54426516E-04	   7.42251532E-02	   2.85742489E-04
   2.44000000E-01	   6.40533564E-02	   4.54568328E-04	   7.15089985E-02	   2.80495275E-04
   2.48000000E-01	   6.18345616E-02	   4.28685858E-04	   6.89192236E-02	   2.61846044E-04
   2.52000000E-01	   5.97955697E-02	   4.39495095E-04	   6.63044150E-02	   2.70882895E-04
   2.56000000E-01	   5.75170311E-02	   4.26401471E-04	   6.39845015E-02	   2.84888092E-04
   2.60000000E-01	   5.53660383E-02	   4.32448444E-04	   6.16935029E-02	   2.90945699E-04
   2.64000000E-01	   5.33881156E-02	   4.27462935E-04	   5.94873894E-02	   2.99783876E-04
   2.68000000E-01	   5.14606856E-02	   4.08068686E-04	   5.71766300E-02	   2.92010586E-04
   2.72000000E-01	   4.95120018E-02	   3.84230825E-04	   5.51282797E-02	   3.17067957E-04
   2.76000000E-01	   4.79279275E-02	   4.05353062E-04	   5.33344689E-02	   3.05831883E-04
   2.80000000E-01	   4.60557177E-02	   3.82600528E-04	   5.14657994E-02	   3.31846858E-04
   2.84000000E-01	   4.43766492E-02	   3.99812937E-04	   4.97542969E-02	   3.10290891E-04
   2.88000000E-01	   4.27425450E-02	   3.83177715E-04	   4.79680357E-02	   3.37415839E-04
   2.92000000E-01	   4.12580658E-02	   3.83178117E-04	   4.62653299E-02	   3.52959919E-04
   2.96000000E-01	   3.97353261E-02	   3.79336799E-04	   4.46251108E-02	   3.24369842E-04
   3.00000000E-01	   3.81534191E-02	   3.69392637E-04	   4.31345500E-02	   2.91246336E-04
   3.04000000E-01	   3.67483912E-02	   3.67233069E-04	   4.16508165E-02	   2.91585205E-04
   3.08000000E-01	   3.52340906E-02	   3.86384323E-04	   4.02862028E-02	   2.93710329E-04
   3.12000000E-01	   3.38319761E-02	   3.98833031E-04	   3.87643371E-02	   2.76129458E-04
   3.16000000E-01	   3.26450876E-02	   4.03258217E-04	   3.74559076E-02	   2.65611404E-04
   3.20000000E-01	   3.15501594E-02	   4.23624368E-04	   3.61813348E-02	   2.75619621E-04
   3.24000000E-01	   3.04477102E-02	   4.12618573E-04	   3.49936877E-02	   2.72852372E-04
   3.28000000E-01	   2.94091114E-02	   3.97786661E-04	   3.37692795E-02	   2.42155411E-04
   3.32000000E-01	   2.84036712E-02	   3.91450686E-04	   3.25799730E-02	   2.50995854E-04
   3.36000000E-01	   2.75186131E-02	   4.01011942E-04	   3.15034393E-02	   2.59981081E-04
   3.40000000E-01	   2.65035768E-02	   3.97093231E-04	   3.04780823E-02	   2.37680689E-04
   3.44000000E-01	   2.55106741E-02	   3.86084637E-04	   2.93757560E-02	   2.73519109E-04
   3.48000000E-01	   2.47140292E-02	   4.08755903E-04	   2.84374388E-02	   2.78390751E-04
   3.52000000E-01	   2.36552598E-02	   3.86430572E-04	   2.73698659E-02	   3.01437126E-04
   3.56000000E-01	   2.28485471E-02	   3.83506871E-04	   2.66060660E-02	   2.79386223E-04
   3.60000000E-01	   2.20238534E-02	   3.76142247E-04	   2.54945679E-02	   2.87644095E-04
   3.64000000E-01	   2.10802042E-02	   3.63864397E-04	   2.46681023E-02	   3.05936470E-04
   3.68000000E-01	   2.02275916E-02	   3.64401531E-04	   2.38909140E-02	   2.94118032E-04
   3.72000000E-01	   1.94821538E-02	   3.83354516E-04	   2.31727806E-02	   3.06471312E-04
   3.76000000E-01	   1.89642466E-02	   4.09477056E-04	   2.24474682E-02	   3.08022103E-04
   3.80000000E-01	   1.83036815E-02	   4.25887309E-04	   2.17916216E-02	   2.89655133E-04
   3.84000000E-01	   1.77759127E-02	   4.46145084E-04	   2.09116804E-02	   2.74478544E-04
   3.88000000E-01	   1.72592399E-02	   4.14898129E-04	   2.01386729E-02	   2.53882030E-04
   3.92000000E-01	   1.66388974E-02	   4.21790167E-04	   1.94475568E-02	   2.51908257E-04
   3.96000000E-01	   1.59365395E-02	   4.09433488E-04	   1.88252530E-02	   2.58230793E-04
   4.00000000E-01	   1.53537723E-02	   4.26221112E-04	   1.82497966E-02	   2.52450774E-04
   4.04000000E-01	   1.49135518E-02	   3.82462820E-04	   1.76377228E-02	   2.40955512E-04
   4.08000000E-01	   1.43604460E-02	   3.74202856E-04	   1.70005305E-02	   2.41631449E-04
   4.12000000E-01	   1.39258515E-02	   3.86091060E-04	   1.63715533E-02	   2.42476160E-04
   4.16000000E-01	   1.33718237E-02	   3.95649347E-04	   1.59340897E-02	   2.44831994E-04
   4.20000000E-01	   1.31387012E-02	   3.72953732E-04	   1.54868607E-02	   2.48195506E-04
   4.24000000E-01	   1.28309964E-02	   3.84739975E-04	   1.50120892E-02	   2.88095510E-04
   4.28000000E-01	   1.24063057E-02	   3.99279670E-04	   1.44511372E-02	   2.78256866E-04
   4.32000000E-01	   1.19158146E-02	   3.77826352E-04	   1.40500347E-02	   3.14996329E-04
   4.36000000E-01	   1.13736620E-02	   3.68786702E-04	   1.36085922E-02	   3.10271564E-04
   4.40000000E-01	   1.10275085E-02	   3.69850820E-04	   1.30971285E-02	   3.17642539E-04
   4.44000000E-01	   1.03849459E-02	   3.69372922E-04	   1.26441436E-02	   3.04458142E-04
   4.48000000E-01	   1.00279108E-02	   3.78196947E-04	   1.21729011E-02	   3.01788112E-04
   4.52000000E-01	   9.78152552E-03	   3.90411697E-04	   1.18118174E-02	   3.03052156E-04
   4.56000000E-01	   9.72057123E-03	   3.62709656E-04	   1.15622608E-02	   3.02842094E-04
   4.60000000E-01	   9.57599947E-03	   3.85211107E-04	   1.11940340E-02	   3.06057546E-04
   4.64000000E-01	   9.28095416E-03	   3.74697905E-04	   1.09697431E-02	   2.99699255E-04
   4.68000000E-01	   8.88091932E-03	   3.71628841E-04	   1.06590845E-02	   3.05955589E-04
   4.72000000E-01	   8.49098939E-03	   3.89880882E-04	   1.02279688E-02	   3.07135986E-04
   4.76000000E-01	   8.27009994E-03	   3.80274685E-04	   9.88415356E-03	   3.09796393E-04
   4.80000000E-01	   7.71185139E-03	   3.69918399E-04	   9.69549627E-03	   3.08921202E-04
   4.84000000E-01	   7.41981754E-03	   3.54582121E-04	   9.40335638E-03	   3.14683569E-04
   4.88000000E-01	   7.07004476E-03	   3.27145714E-04	   9.35572899E-03	   3.14858151E-04
   4.92000000E-01	   6.81518589E-03	   3.33005102E-04	   9.08600992E-03	   3.27798216E-04
   4.96000000E-01	   6.63477005E-03	   3.35499701E-04	   8.77863575E-03	   3.34995336E-04
   5.00000000E-01	   6.51650082E-03	   3.31614966E-04	   8.60432395E-03	   3.09693369E-04
   5.04000000E-01	   6.40262811E-03	   3.53154202E-04	   8.37312723E-03	   3.27626082E-04
   5.08000000E-01	   6.29472179E-03	   3.74386081E-04	   8.29828149E-03	   3.28198131E-04
   5.12000000E-01	   6.19498507E-03	   3.95068980E-04	   8.04076254E-03	   3.22253447E-04
   5.16000000E-01	   6.03085822E-03	   3.95332883E-04	   7.90258792E-03	   3.06617680E-04
   5.20000000E-01	   5.90200412E-03	   3.68740156E-04	   7.64149581E-03	   3.09949802E-04
   5.24000000E-01	   5.75914014E-03	   3.59251978E-04	   7.54813231E-03	   2.80659140E-04
   5.28000000E-01	   5.60402168E-03	   3.59477241E-04	   7.42578267E-03	   3.00489122E-04
   5.32000000E-01	   5.49619812E-03	   3.65428346E-04	   7.31719765E-03	   3.00716981E-04
   5.36000000E-01	   5.52248878E-03	   3.87126063E-04	   7.38903673E-03	   3.28114357E-04
   5.40000000E-01	   5.25130404E-03	   3.64501210E-04	   7.16138523E-03	   3.30770196E-04
   5.44000000E-01	   5.34741263E-03	   3.32156514E-04	   6.97717702E-03	   3.40839119E-04
   5.48000000E-01	   5.24593174E-03	   3.59296704E-04	   6.84788768E-03	   3.20100557E-04
